"","synonyms","id"
"6028","Peromyscus hylaeus",1026151
"6029","Peromyscus prevostensis",1026151
"6030","Peromyscus sp. NO-2016",7067227
"6031","Peromyscus auritus",179902
"6032","Peromyscus comptus",179902
"6033","Peromyscus melanotis zamelas",576106
"6034","Peromyscus cecilii",576106
"6035","Peromyscus goldmani",693027
"6036","Peromyscus perfulvus chrysopus",335011
"6037","Peromyscus badius",524196
"6038","Peromyscus yucatanicus badius",524196
"6039","Peromyscus zarhynchus cristobalensis",191277
"6040","Peropteryx kapplerii",75160
"6041","Peronymus leucopterus",755426
"6042","Emballonura macrotis",75163
"6043","Petaurista petaurista albiventer",979889
"6044","Petaurus norfolcensis gracilis",45643
"6045","Belideus gracilis",45643
"6046","Sciurus norfolcensis",45641
"6047","Didelphis sciurea",45641
"6048","Sciurus novaehollandiae",45641
"6049","Petrogale puella",450228
"6050","Petrogale longicauda",65593
"6051","Kangurus penicillatus",65593
"6052","Heteropus albogularis",65593
"6053","Petrogale lateralis purpureicollis",822300
"6054","Petromyscus collinus rufus",441607
"6055","Petromyscus shortridgei kaokoensis",441607
"6056","Petromyscus collinus variabilis",441607
"6057","Petromyscus collinus capensis",441607
"6058","Petromyscus collinus namibensis",441607
"6059","Praomys collinus bruchus",441607
"6060","Pseudochirus dahli",1092089
"6061","Elephantulus rozeti",805842
"6062","Aper aethiopicus",983664
"6063","Oryzomys ferrugineus",3610354
"6064","Phalangista gymnotis",312917
"6065","Strigocuscus gymnotis",312917
"6066","Phalanger microdon",3606943
"6067","Phalanger interpositus",261871
"6068","Phalanger vestitus interpositus",261871
"6069","Phaner furcifer pallescens",445040
"6070","Viverra tapoatafa",648426
"6071","Phascogale doriae",674371
"6072","Phascogale dorsalis",648435
"6073","Propliophenacomys uptegrovensis",532489
"6074","Phenacomys intermedius laingi",532489
"6075","Phenacomys intermedius levis",532489
"6076","Phenacomys intermedius celsus",532489
"6077","Microtus pumilus",532489
"6078","Phenacomys preblei",532489
"6079","Phenacomys olympicus",532489
"6080","Phenacomys truei",532489
"6081","Phenacomys orophilus",532489
"6082","Phenacomys oramontis",532489
"6083","Phenacomys constablei",532489
"6084","Phenacomys celatus crassus",176437
"6085","Phenacomys ungava soperi",176437
"6086","Phenacomys latimanus",176437
"6087","Phenacomys mackenzii",176437
"6088","Phenacomys celatus",176437
"6089","Metachirus andersoni",553048
"6090","Philander opossum canus",502621
"6091","Philander frenata",505491
"6092","Philander opossum frenata",505491
"6093","Philander opossum fuscogriseus",998379
"6094","Cephalophus maxwellii",759981
"6095","Philantomba maxwelli",759981
"6096","? maxwellii",759981
"6097","Cephalophus monticola",128388
"6098","? monticola",3540549
"6099","Vespertilio brachypterus",546477
"6100","Capromys elegans",1018294
"6101","Histriophoca fasciata",664065
"6102","Pagophilus groenlandicus",664062
"6103","Pagophoca groenlandica",664062
"6104","Pagophilus groenlandicus groenlandicus",664062
"6105","Pagophilus groenlandicus oceanicus",664062
"6106","Pagophilus groenlandica",664062
"6107","Phoca insularis",89833
"6108","Pagomys largha",89833
"6109","Callocephalus largha",89833
"6110","Phoca vitulina largha",89833
"6111","Eumetopias hookeri",949672
"6112","Neophoca hookeri",949672
"6113","Arctocephalus caninus",949672
"6114","Arctocephalus hookeri",949672
"6115","Australophocoena dioptrica",423943
"6116","Phocoena obtusata",423943
"6117","Phocaena dioptrica",423943
"6118","Phocaena stornii",423943
"6119","Australophocaena dioptrica",423943
"6120","Phocoena stornii",423943
"6121","Phoconea diotrica",423943
"6122","Australophoconea dioptrica",423943
"6123","Cephalorhynchus philippii",548141
"6124","Phocaena philippi",548141
"6125","Phocaena spinipennis",548141
"6126","Acanthodelphis spinipinnis",548141
"6127","Acanthodelphis philippii",548141
"6128","Acanthodelphis spinipennis",548141
"6129","Phocaena philippii",548141
"6130","Phocaena spinipinnis",548141
"6131","Phodopus crepidatus",136847
"6132","Phodopus praedilectus",9032
"6133","Cricetulus bedfordiae",9032
"6134","Djungarian hamster also in use for Phodopus campbelli",764831
"6135","Kerivoula aerosa",3613694
"6136","Kerivoula atrox",3613695
"6137","Kerivoula jagori",25394
"6138","Vespertilio jagorii",25394
"6139","Kerivoula jagorii",25394
"6140","Kerivoula papuensis",3613696
"6141","Echimys blainvillei",739188
"6142","Phyllomys blainvilii",739188
"6143","Loncheres blainvillei",739188
"6144","Nelomys blainvilii",739188
"6145","Echimys braziliensis",739184
"6146","Nelomys brasiliensis",739184
"6147","Echimys dasythrix",215384
"6148","? lamarum",215382
"6149","Echimys lamarum",215382
"6150","Echimys nigrispinus",215387
"6151","? nigrispinus",215387
"6152","Echimys thomasi",3609810
"6153","? thomasi",4130143
"6154","? unicolor",4492558
"6155","Echimys unicolor",215391
"6156","Reithronycteris aphylla",546391
"6157","Phyllops falcatus haitiensis",1066070
"6158","Phyllops haitiensis",1066070
"6159","Phyllostoma elongatum",1011474
"6160","Phyllostoma latifolium",860216
"6161","Phyllotis amicus maritimus",739495
"6162","Phyllotis amicus montanus",739495
"6163","Phyllotis andium stenops",739493
"6164","Phyllotis melanius",739493
"6165","Phyllotis fruticicolus",739493
"6166","Phyllotis tamborum",739493
"6167","Phyllotis bonaeriensis",898083
"6168","Phyllotis caprina",3608343
"6169","Mus segethi",91085
"6170","Phyllotis darwini fulvescens",91085
"6171","Mus platytarsus",91085
"6172","Mus campestris",211375
"6173","Mus megalotis",996659
"6174","Mus boedeckeri",91085
"6175","Mus dichrous",91085
"6176","Mus melanonotus",91085
"6177","Mus griseoflavus",91085
"6178","Mus illapelinus",91085
"6179","Mus mollis",91085
"6180","Mus melanotis",91085
"6181","Paralomys gerbillus",898077
"6182","Phyllotis elegantulus",3608346
"6183","Phyllotis fuscus",3608346
"6184","Phyllotis darwini limatus",739492
"6185","Phyllotis sp. SJS-2005.1",602576
"6186","Tapecomys wolffsohni",113707
"6187","Physeter macrocephalus",276851
"6188","Physeter orthodon",276851
"6189","Physeter microps",276851
"6190","Physeter tursio",276851
"6191","Delphinus bayeri",276851
"6192","Physeter maximus",276851
"6193","Physeter novaeangliae",276851
"6194","Physeter australis",276851
"6195","Physeter australasiensis",276851
"6196","Physeter andersonii",276851
"6197","Meganeuron krefftii",276851
"6198","Phiseter cylindricus",276851
"6199","Physeter microps rectidentatus",276851
"6200","Phiseter trumpo",276851
"6201","Physeter mular",276851
"6202","Catodon trumpo",276851
"6203","Megistosaurus ensiformis",276851
"6204","Phiseter mular",276851
"6205","Physeterus sulcatus",276851
"6206","Tursio vulgaris",276851
"6207","Cetus cylindricus",276851
"6208","Catodon krefftii",276851
"6209","Catodon australis",276851
"6210","Catodon macrocephalus",276851
"6211","Catodon colneti",276851
"6212","Physalus cylindricus",276851
"6213","Physeter australasianus",276851
"6214","Piliocolobus pennantii bouvieri",6145121
"6215","Colobus likualae",6145121
"6216","Piliocolobus pennantii epieni",6145122
"6217","? epieni",6145122
"6218","Piliocolobus badius oustaleti",1013930
"6219","Procolobus badius oustaleti",1013930
"6220","Procolobus badius parmentieri",1013930
"6221","Piliocolobus foai ellioti",1013930
"6222","Colobus ellioti",1013930
"6223","Piliocolobus foai foai",1013930
"6224","Piliocolobus ellioti melanochir",1013930
"6225","Colobus variabilis",1013930
"6226","Colobus graueri",1013930
"6227","Colobolus multicolor",1013930
"6228","Piliocolobus kabambarei",1013930
"6229","Piliocolobus langi",1013930
"6230","Colobus langi",1013930
"6231","Piliocolobus anzeliusi",1013930
"6232","Procolobus badius gordonorum",1013949
"6233","Procolobus badius kirkii",1013935
"6234","Colobus kirkii",1013935
"6235","Piliocolobus foai oustaleti",6145123
"6236","? oustaleti",6145123
"6237","Colobus nigrimanus",6145123
"6238","Colobus umbrinus",6145123
"6239","Colobus schubotzi",6145123
"6240","Colobus brunneus",6145123
"6241","Colobus powelli",6145123
"6242","Colobus rufomitratus parmentierorum",6145124
"6243","Colobus rufomitratus parmentieri",6145124
"6244","Procolobus badius pennantii",437216
"6245","Procolobus pennantii",437216
"6246","? pennantii",437216
"6247","Procolobus badius preussi",437219
"6248","Procolobus preussi",437219
"6249","Procolobus badius rufomitratus",1013945
"6250","Procolobus rufomitratus",1013945
"6251","? rufomitratus",1013945
"6252","Colobus badius semlikiensis",6145125
"6253","Procolobus badius tephrosceles",1013938
"6254","Procolobus rufomitratus tephrosceles",1013938
"6255","Tropicolobus gudoviusi",1013938
"6256","Procolobus badius tholloni",1013942
"6257","Colobus lovizettii",1013942
"6258","Piliocolobus badius waldronae",6145127
"6259","? waldronae",6145127
"6260","Vespertilio abramus",570453
"6261","Pipistrellus papuanus collinus",3613862
"6262","Scotophilus coromandra",687569
"6263","Pipistrellus kuhlii deserti",169165
"6264","Pipistrellus aegyptius",169165
"6265","Vespertilio hesperida",1053242
"6266","Vesperugo maderensis",924729
"6267","Vesperugo minahassae",3613874
"6268","Pipistrellus nathusius",867399
"6269","Pipistrellus unicolor",867399
"6270","Vespertilio nathusii",867399
"6271","Vesperugo papuanus",3613877
"6272","Vespertilio pipistrellus",867410
"6273","Pipistrellus flavescens",867410
"6274","Pipistrellus limbatus",867410
"6275","Pipistrellus melanopterus",867410
"6276","Pipistrellus brachyotos",867410
"6277","Pipistrellus genei",867410
"6278","Pipistrellus nigricans",867410
"6279","Pipistrellus murinus",867410
"6280","Vespertilio mediterraneus",366823
"6281","Vespertilio pygmaeus",366823
"6282","Neoromicia rueppellii",169161
"6283","Pipistrellus ruepellii",169161
"6284","Vansonia rueppellii",169161
"6285","Scotophilus rusticus",790967
"6286","Vesperugo stenopterus",981288
"6287","Pipistrellus tenuis westralis",3613859
"6288","Pithecia pithecia chrysocephala",6145209
"6289","Pithecia capillamentosa",6145209
"6290","Pithecia pogonias",6145209
"6291","Pithecia monachus lotichiusi",6145209
"6292","Pithecia irrorata irrorata",1058640
"6293","Pithecia monachus milleri",6145213
"6294","Pithecia monachus napensis",6145215
"6295","Pithecia irrorata vanzolinii",6145218
"6296","Pliopithecus piveteaui",4941634
"6297","Pliopithecus antiquus",4941634
"6298","Phascogale ingrami",423955
"6299","Delphinus gangetica",5256
"6300","Platanista indi",234629
"6301","Delphinorhynchus gangeticus",5256
"6302","Delphinus schawensis",5256
"6303","Soosoo gangeticus",5256
"6304","Susu platanista",5256
"6305","Delphinus rostrats",5256
"6306","Delphinus gangeticus",5256
"6307","Delphinus shawensis",5256
"6308","Platanista gangetica gangetica",5256
"6309","Plantanista gangetica",5256
"6310","Delphinus rostratus",5256
"6311","Susa planista",5256
"6312","Platanista minor",477494
"6313","Susu gangetica",5256
"6314","Platanista gangetica minor",477494
"6315","Susu gangetica",5256
"6316","Platanista indi",234629
"6317","Dryopithecus sihongensis",3607685
"6318","Platygonus leptorhinus",3611476
"6319","Euchoerus macrops",3611476
"6320","Platygonus alemani",3611476
"6321","Protochoerus prismaticus",3611476
"6322","Hyops depressifrons",3611476
"6323","Dicotyles costatus",3611476
"6324","Euchoerus macropus",3611476
"6325","Dicotyles compressus",3611476
"6326","Platyrrhinus metapalensis",498259
"6327","Plecotus austriacus ariel",6146542
"6328","Plecotus austriacus christiei",826476
"6329","Plecotus austriacus christii",826476
"6330","Plecotus christiei",826476
"6331","Plecotus auritus homochrous",287104
"6332","Plecotus austriacus kolombatovici",580539
"6333","Plecotus auritus kozlovi",287111
"6334","Plecotus auritus ognevi",911639
"6335","Plecotus auritus uenoi",911639
"6336","Plecotus auritus sacrimontis",287109
"6337","Plecotus austriacus turkmenicus",911641
"6338","Plecotus austriacus wardi",86271
"6339","Callicebus aureipalatii",3607579
"6340","Callicebus baptista",3607589
"6341","Callicebus bernhardi",3607585
"6342","Callicebus brunneus",645175
"6343","Callithrix brunnea",645175
"6344","? brunneus",7245
"6345","Callicebus caligatus",210729
"6346","Callithrix caligatus",210729
"6347","Plecturocebus dubius",210729
"6348","Callithrix caligata",210729
"6349","Callicebus dubius",3607587
"6350","Callithrix castaneoventris",210729
"6351","Callicebus ustofuscus",210729
"6352","Callicebus cinerascens",3607584
"6353","Callithrix cinerascens",3607584
"6354","Callicebus cupreus",34118
"6355","Callithrix cuprea",34118
"6356","Callicebus cupreus acreanus",34118
"6357","? cuprea",34118
"6358","Callicebus egeria",34118
"6359","Plecturocebus sp. n. HB-2018",7067584
"6360","Callicebus hoffmannsi",442910
"6361","Callicebus hoffmansi",442910
"6362","Callicebus miltoni",5925591
"6363","Callicebus modestus",3607580
"6364","Callicebus moloch",842880
"6365","Simia sakir",842880
"6366","? moloch",638689
"6367","Callicebus emiliae",842880
"6368","Callithrix hypokantha",842880
"6369","Callicebus remulus",842880
"6370","Callicebus geoffroyi",842880
"6371","Callicebus oenanthe",3607577
"6372","Callicebus olallae",3607581
"6373","Callicebus pallescens",3607576
"6374","Callicebus stephennashi",3607574
"6375","Callicebus toppini",7655124
"6376","Callicebus urubambensis",6145205
"6377","Callicebus vieirai",6145206
"6378","Plerotes anchietai",3613544
"6379","Epomophorus anchietae",3613544
"6380","Borophagus dudleyi",3612519
"6381","Osteoborus dudleyi",3612519
"6382","Cynogulo dudleyi",3612519
"6383","Podogymnura truei A",62563
"6384","Podogymnura truei B",62563
"6385","Peromyscus floridanus",489146
"6386","Hesperomys floridanus",489146
"6387","Zorilla albinucha",415263
"6388","Lepus marjorita",963429
"6389","Mus mollipilosus",449865
"6390","Pogonomys lepidus huon",449865
"6391","Pogonomys lepidus derimapa",449865
"6392","Pogonomys lepidus",449865
"6393","Pogonomys mollipilosus",449865
"6394","Genetta richardsonii",373466
"6395","Spermophilus franklinii",532327
"6396","Arctomys franklinii",532327
"6397","? franklinii",532327
"6398","Pongo pygmaeus abeli",770295
"6399","Pongo pygmaeus abelii",770295
"6400","Pithecus satyrus langkatensis",770295
"6401","Pithecus satyrus deliensis",770295
"6402","Pithecus satyrus abongensis",770295
"6403","Simia satyrus abelii",770295
"6404","Simia abelii",770295
"6405","Pithecus satyrus abelii",770295
"6406","Simia gigantica",770295
"6407","Pontoporia blainvillii",140448
"6408","Delphinus blainvillei",140448
"6409","Pontoporia tenuirostris",140448
"6410","Stenodelphis tenuirostris",140448
"6411","Stenodelphis blainvillei",140448
"6412","Sus salvanius",556761
"6413","Osteoborus galushai",3612634
"6414","Borophagus pugnator",3612634
"6415","Aelurodon pugnator",3612634
"6416","Osteoborus pugnator",3612634
"6417","Sus porcus",995192
"6418","Mythomys velox",922751
"6419","Cynogale velox",922751
"6420","Potorous gilberti",346313
"6421","Hypsiprymnus gilbertii",346313
"6422","Hypsiprymnus micropus",346313
"6423","Hypsiprymnus platyops",346316
"6424","Potorous morgani",346316
"6425","Potos flavus tolimensis",532115
"6426","Lemur flavus",532115
"6427","Myomys daltoni",271591
"6428","Myomyscus daltoni",271591
"6429","Grammomys macmillani tuareg",271591
"6430","Rattus daltoni ingoldbyi",271591
"6431","Myomys daltoni saturatus",271591
"6432","? daltoni",271591
"6433","Epimys taitae",23041
"6434","Myomys derooi",540989
"6435","Epimys jacksoni viator",717793
"6436","? lukolelae",298251
"6437","Malacomys lukolelae",298251
"6438","Cameroon Praomys",691123
"6439","Mus maura",691123
"6440","Praomys hartwigi obscurus",691119
"6441","Mus tullbergi rostratus",756894
"6442","Mus burtoni",260133
"6443","Malacomys verschureni",308388
"6444","Presbytis hosei canicrus",6145130
"6445","Presbytis melalophos chrysomelas",471028
"6446","Semnopithecus frontatus",704371
"6447","Presbytis nudifrons",704371
"6448","Presbytis melalophos natunae",3607627
"6449","Semnopithecus sabanus",6145132
"6450","Presbytis hosei sabana",6145132
"6451","? sabanus",6145132
"6452","Presbytis melalophos siamensis",3607626
"6453","Presbytis thomasi nubilus",512437
"6454","Semnopithecus thomasi",512437
"6455","Presbytis aygula thomasi",512437
"6456","Dasypus gigas",476113
"6457","Dasypus giganteus",476113
"6458","Tatus grandis",476113
"6459","Dasypus gigans",476113
"6460","Cheloniscus gigas",476113
"6461","Priodon maximus",476113
"6462","Prionodos gigas",476113
"6463","Priodontes giganteus",476113
"6464","Priodonta gigas",476113
"6465","Dasypus maximus",476113
"6466","Prionodontes gigas",476113
"6467","Prionodon gigas",476113
"6468","Felis iriomotensis",418475
"6469","Mayailurus iriomotensis",418475
"6470","Prionailurus bengalensis iriomotensis",418475
"6471","? iriomotensis",418475
"6472","Ictailurus planiceps",86166
"6473","Ailurin planiceps",86166
"6474","Plethaelurus planiceps",86166
"6475","Felis planiceps",86166
"6476","Prionailurus rubiginosa",507541
"6477","Felis rubiginosa",507541
"6478","Prionailurus viverrinus rhizophoreus",862641
"6479","Felis viverrina",862641
"6480","Prionodon maculosus",194349
"6481","Viverra linsang",194349
"6482","Linsang linsang",194349
"6483","Gazella gutturosa",48576
"6484","Antilope gutturosa",48576
"6485","Colobus verus",24731
"6486","Colobus chrysurus",24731
"6487","Semnopithecus olivaceus",24731
"6488","Colobus cristatus",24731
"6489","Ursus cancrivorus",914060
"6490","Proechimys gularis",873071
"6491","Proechimys bolivianus",7067174
"6492","Echimys cayennensis",581081
"6493","Echimys guyannensis",581081
"6494","Proechimys cayennensis",581081
"6495","Proechimys warreni",581081
"6496","Proechimys amphichoricus",584906
"6497","Proechimys boimensis",472373
"6498","Proechimys roberti boimensis",472373
"6499","Proechimys oris",757312
"6500","Proechimys hendeei",945061
"6501","Echimys trinitatis",3609836
"6502","Microtus bedfordi",708471
"6503","Proedromys sp. BBH-2008",708466
"6504","Felis aurata",660447
"6505","Profelis auratus",660447
"6506","Caracal aurata",660447
"6507","? aurata",660447
"6508","Lagomys sardus",3611382
"6509","Hapalemur simus",3607543
"6510","Hapalemur gallieni",3607543
"6511","Pronolagus crassicaudatus bowkeri",880862
"6512","Pronolagus crassicaudatus lebombo",880862
"6513","Pronolagus crassicaudatus kariegae",880862
"6514","Lepus crassicaudatus",880862
"6515","Pronolagus randensis makapani",568360
"6516","Pronolagus randensis capricornis",568360
"6517","Pronolagus randensis powelli",568360
"6518","Lepus rupestris",568267
"6519","Pronolagus rupestris melanurus",568267
"6520","Pronolagus rupestris mulleri",568267
"6521","Pronolagus rupestris saundersiae",667751
"6522","Pronolagus barretti",667751
"6523","Pronolagus crassicaudatus saundersiae",667751
"6524","Propithecus diadema candidus",1046413
"6525","Propithecus sericeus",1046413
"6526","Propithecus verreauxi coquereli",402626
"6527","Propithecus damonis",402626
"6528","Propithecus diadema edwardsi",571030
"6529","Propithecus holomelas",571030
"6530","Propithecus bicolor",571030
"6531","Propithecus diadema perrieri",799550
"6532","Moeripithecus markgrafi",4941651
"6533","Prosciurillus leucomus tonkeanus",6144985
"6534","Sciurus mowewensis",6144985
"6535","Sciurus alstoni",6144985
"6536","Sciurus sarasinorum",6144985
"6537","Sciurus tonkeanus",6144985
"6538","Sciurus elbertae",6144985
"6539","Prosciurillus murinus necopinus",672843
"6540","Sciurillus murinus griseus",672843
"6541","Prosciurillus murinus griseus",672843
"6542","Sciurus murinus necopinus",672843
"6543","Prosciurillus murinus murinus",672843
"6544","Sciurus evidens",672843
"6545","Sciurus murinus",672843
"6546","Sciurus rosenbergii",3609144
"6547","Sciurus tingahi",3609144
"6548","Prosciurillus leucomus hirsutus",6144986
"6549","Callosciurus leucomus hirsutus",6144986
"6550","Sciurus topapuensis",6144986
"6551","Sciurus weberi",3609142
"6552","Proteles cristatus",563161
"6553","Proteles cristatus septentrionalis",563161
"6554","Proteles cristatus cristatus",563161
"6555","Proteles cristatus pallidior",563161
"6556","Viverra cristata",563161
"6557","Viverra hyenoides",563161
"6558","Proteles typicus",563161
"6559","Melomys fellowsi",3608811
"6560","Cervus albirostris",345531
"6561","Przewalskium albirostre",345531
"6562","Psammomys obesus nicolli",674914
"6563","Psammomys obesus terraesanctae",674914
"6564","Psammomys obesus dianae",674914
"6565","Psammomys algiricus",674914
"6566","Psammomys roudairei",674914
"6567","Psammomys tripolitanus",674914
"6568","Psammomys vexillaris edusa",270510
"6569","Parantechinus bilarni",1049821
"6570","Antechinus bilarni",1049821
"6571","Phascogale macdonnellensis",648438
"6572","Phascogale mimulus",1049826
"6573","Pseudocheirus peregrinus occidentalis",675501
"6574","Pseudochirus occidentalis",675501
"6575","Didelphis peregrinus",836772
"6576","Pseudochirus peregrinus",836772
"6577","Pseudocheirus albertisii",1015381
"6578","Pseudocheirus archeri",327621
"6579","Phalangista archeri",327621
"6580","Pseudocheirus cupreus",6735
"6581","Pseudocheirus canescens",489412
"6582","? canescens",3900041
"6583","Pseudocheirus caroli",489414
"6584","? caroli",489414
"6585","Pseudocheirus forbesi",312920
"6586","? forbesi",312920
"6587","Pseudocheirus herbertensis",617395
"6588","? herbertensis",617395
"6589","Pseudochirus mongan",617395
"6590","Phalangista herbertensis",617395
"6591","Pseudocheirus mayeri",617398
"6592","? mayeri",5771258
"6593","Pseudocheirus schlegeli",3607078
"6594","? schlegeli",3607078
"6595","Archaeocyon pavidus",4117987
"6596","Hesperocyon pavidus",4117987
"6597","Nothocyon pavidus",4117987
"6598","Cormocyon pavidus",4117987
"6599","Mayermys ellermani",449861
"6600","Neohydromys fuscus",3608676
"6601","Mayermys germani",3608678
"6602","Pseudois nayaur schaeferi",317128
"6603","Mus albocinereus squalorum",449863
"6604","Pseudomys minnie flavescens",817778
"6605","Mus lineolatus",817778
"6606","Hapalotis murinus",817778
"6607","Pseudomys minnie",817778
"6608","Pseudomys auritus",817778
"6609","Paraleporillus stirtoni",817778
"6610","Pseudomys delicatulus mimulus",449855
"6611","Gyomys pumilus",449855
"6612","Mus subrufus",936224
"6613","Pseudomys praeconis",449849
"6614","Mus fieldi",449849
"6615","Pseudomys rawlinnae",3608732
"6616","Mus gouldii",3608732
"6617","Thetomys gracilicaudatus ultra",976065
"6618","Mus gracilicaudatus",976065
"6619","Leggadina hermannsburgensis brazenori",936226
"6620","Pseudomys higginsi australiensis",976063
"6621","Mus leucopus",3610862
"6622","Mus higginsi",976063
"6623","Mus ferculinus",936229
"6624","Mus novaehollandiae",976057
"6625","Mus patrius",976059
"6626","Pilliga Pseudomys",976053
"6627","Pseudoorca crassidens",209644
"6628","Pseudorca grayi",209644
"6629","Pseudorca meridionalis",209644
"6630","Pseudorca mediterranea",209644
"6631","Globicephalus grayi",209644
"6632","Pseudorca crassidens meridionalis",209644
"6633","Orca destructor",209644
"6634","Orca meridionalis",209644
"6635","Delphinus crassidens",209644
"6636","Orca crassidens",209644
"6637","Phocaena crassidens",209644
"6638","Oryzomys wavrini",38050
"6639","Pachysoma jagori",448931
"6640","Pteromys momoga",659104
"6641","Sciurus volans",384219
"6642","Chilonycteris gymnonotus",554240
"6643","Pteronotus macleayi",554244
"6644","Pteronotus parnellii pusillus",167316
"6645","Lutra lupina",397142
"6646","Pterura sanbachii",397142
"6647","Lutra brasiliana",397142
"6648","Pteronura sambachii",397142
"6649","Mustela lutris brasiliensis",397142
"6650","Pteropus banakrisi",813028
"6651","Pteropus bankrisi",813028
"6652","Pteropus argentatus",3613473
"6653","Pteropus medius",588290
"6654","greater Indian fruit bat",588290
"6655","Pteropus giganteus chinghaiensis",588290
"6656","Pteropus gilliardi",3613472
"6657","Pteropus livingstonei",1034139
"6658","Vespertilio niger",673798
"6659","Vespertilio vampyrus niger",673798
"6660","Pteropus sanctacrucis",3613483
"6661","Pteropus phaeocephalus",3613491
"6662","Pteropus elseyii",395328
"6663","Pteropus mearnsi",251395
"6664","Vespertilio vampyrus subniger",3613498
"6665","Pteropus temmincki",813043
"6666","Pteropus mariannus ualanus",3613490
"6667","Pteropus mariannus yapensis",3613494
"6668","Pteropus pelewensis yapensis",3613494
"6669","Pudu pudu",853508
"6670","Ovis pudu",853508
"6671","Herpailurus yagouaroundi",86162
"6672","Herpailurus yaguarondi",86162
"6673","Puma yagouaroundii",86162
"6674","Felis darwini",86162
"6675","Herpailurus yagouaroundi melantho",86162
"6676","Herpailurus yagouaroundi yagouaroundi",86162
"6677","Felis jaguarondi",86162
"6678","Felis unicolor",86162
"6679","Leopardus yagouaroundi",86162
"6680","Felis yagouaroundi melantho",86162
"6681","Felis yaguarondi",86162
"6682","Felis yaguaroundi",86162
"6683","Felis yagouaroundi",86162
"6684","Felis apache",86162
"6685","Felis cacomitli",86162
"6686","Felis fossata",86162
"6687","Felis panamensis",86162
"6688","Phoca caspica",22064
"6689","Phoca caspia",22064
"6690","Callocephalus caspicus",22064
"6691","Pusa hispida caspica",22064
"6692","Phoca sibirica",1040678
"6693","Phoca vitulina sibirica",1040678
"6694","Pusa hispida sibirica",1040678
"6695","Pusa siberica",1040678
"6696","Pygathrix cinereus",786
"6697","Pygathrix nemaeus cinerea",786
"6698","Pygathrix nemaeus nigripes",473243
"6699","Presbytis nemaeus moi",473243
"6700","Dipus platurus",3608059
"6701","Pygeretmus vinogradovi",3608059
"6702","Alactagulus pumilio",1062845
"6703","Alactagulus pygmaeus",1062845
"6704","Pygeretmus (Alactagulus) pumilio",1062845
"6705","Pygeretmus pygmaeus",1062845
"6706","Alactagulus acontion potanini",1062845
"6707","Alactagulus acontion turcomanus",1062845
"6708","Alactagulus acontion pallidus",1062845
"6709","Mus jaculus pygmaea",1062845
"6710","Alactagulus acontion dinniki",1062845
"6711","Alactagulus pygmaeus aralensis",1062845
"6712","Mus jaculus minor",1062845
"6713","Alactagulus pygmaeus tanaiticus",1062845
"6714","Dipus minutus",1062845
"6715","Dipus acontion",1062845
"6716","Pygeretmus zhitkovi",3608058
"6717","Alactagulus shitkovi",3608058
"6718","Rattus remotus",106800
"6719","Rattus sikkimensis",106800
"6720","Epimys rattus klumensis",106800
"6721","Rattus rattus holchu",106800
"6722","Epimys rattus kraensis",106800
"6723","Rattus confucianus yaoshanensis",106800
"6724","Rattus rattus sikkimensis",106800
"6725","Rattus rattus hainanicus",106800
"6726","Rattus rattus koratensis",106800
"6727","Mus burrulus",106800
"6728","Mus flebilis",106800
"6729","Rattus anandalei",3608842
"6730","Mus bullatus",3608842
"6731","Mus villosus",3608842
"6732","Rattus rattus bali",977026
"6733","Rattus rattus saturnus",977026
"6734","Rattus hoxaensis",977026
"6735","Rattus rattus brevicaudatus",977026
"6736","Rattus rattus chaseni",977026
"6737","Rattus rattus umbriventer",977026
"6738","Rattus pesticulus",977026
"6739","Stenomys arrogans",3608865
"6740","Rattus foramineus",3608847
"6741","Mus burrescens",3608856
"6742","Mus colletti",7654769
"6743","Epimys tyrannus",496420
"6744","Mus albigularis",496420
"6745","Epimys gala",496420
"6746","Mus tagulayensis",496420
"6747","Rattus sp. ABTC 44179",283187
"6748","Rattus sp. ABTC 49242",283187
"6749","Mus obscurus",283187
"6750","Mus buruensis",283187
"6751","Mus vulcani apicus",283187
"6752","Rattus concolor equile",283187
"6753","Rattus concolor otteni",283187
"6754","Rattus concolor meringgit",283187
"6755","Mus ephippium negrinus",283187
"6756","Rattus concolor malengiensis",283187
"6757","Rattus raveni eurous",283187
"6758","Epimys vigoratus",283187
"6759","Mus luteiventris",283187
"6760","Mus ephippium",283187
"6761","Epimys leucophaetus",283187
"6762","Togomys melanoderma",283187
"6763","Epimys ornatulus",283187
"6764","Epimys basilanus",283187
"6765","Rattus schuitemakeri",283187
"6766","Rattus raveni",283187
"6767","Mus concolor",283187
"6768","Epimys querceti",283187
"6769","Mus aemuli",283187
"6770","Mus pullus",283187
"6771","Rattus concolor solatus",283187
"6772","Mus bocourti",283187
"6773","Mus wichmanni",283187
"6774","Mus clabatus",283187
"6775","Mus pantarensis",283187
"6776","Mus surdus",283187
"6777","Mus todayensis",283187
"6778","Epimys calcis",283187
"6779","Epimys mayonicus",283187
"6780","Epimys stragulum",283187
"6781","Mus exulans",283187
"6782","Mus browni",283187
"6783","Rattus marmosurus",3608844
"6784","Rattus tondanus",3608844
"6785","Rattus tanezumi flavipectus",106798
"6786","Rattus tatei",1078780
"6787","Rattus hoffmani mengkoka",1078780
"6788","Mus rattus celebensis",1078780
